Time (years),Observed Velocity (cm/s)
9.01090109,4.918215359
9.01190119,5.003990317
9.01290129,3.664647198
9.01390139,4.913152411
9.01490149,4.513170661
9.01590159,3.266844052
9.01690169,3.57634755
9.01790179,4.480517746
9.01890189,3.849955405
9.01990199,3.669500042
9.02090209,1.428800169
9.02190219,2.115351437
9.02290229,1.656304351
9.02390239,1.973328503
9.02490249,1.59259658
9.02590259,1.027096501
9.02690269,1.089488338
9.02790279,1.082979417
9.02890289,-1.067624552
9.02990299,-0.358217745
9.03090309,0.377839992
9.03190319,-0.912118558
9.03290329,-0.55543428
9.03390339,-0.240079874
9.03490349,0.172344586
9.03590359,-1.273625672
9.03690369,-1.507861301
9.03790379,-1.6763418
9.03890389,-0.624158479
9.03990399,-3.211543085
9.04090409,-2.275157565
9.04190419,-1.164520184
9.04290429,-1.560417833
9.04390439,-3.292717505
9.04490449,-1.331394518
9.04590459,-3.460876571
9.04690469,-3.219432085
9.04790479,-2.930611862
9.04890489,-2.706791634
9.04990499,-4.836927222
9.050905091,-2.239475975
9.051905191,-4.038823811
9.052905291,-5.528121554
9.053905391,-4.086747166
9.054905491,-3.126744319
9.055905591,-5.729604764
9.056905691,-2.758668387
9.057905791,-4.551189235
9.058905891,-5.254324224
9.059905991,-5.145254095
9.060906091,-5.039935557
9.061906191,-6.696199823
9.062906291,-4.666993356
9.063906391,-4.749383496
9.064906491,-6.230631244
9.065906591,-4.358413135
9.066906691,-5.898827003
9.067906791,-5.91027977
9.068906891,-4.816300218
9.069906991,-6.341411654
9.070907091,-6.269861497
9.071907191,-5.978452433
9.072907291,-4.819248901
9.073907391,-5.31279838
9.074907491,-6.545739444
9.075907591,-7.597671914
9.076907691,-6.689959365
9.077907791,-5.961797459
9.078907891,-6.199053611
9.079907991,-7.913305828
9.080908091,-5.230812655
9.081908191,-5.992564932
9.082908291,-6.842330338
9.083908391,-8.097156934
9.084908491,-8.151123418
9.085908591,-3.796541325
9.086908691,-7.798186356
9.087908791,-4.817516753
9.088908891,-6.728810243
9.089908991,-7.541721267
9.090909091,-5.664307986
9.091909191,-5.236177963
9.092909291,-7.265701349
9.093909391,-5.691894161
9.094909491,-6.716402174
9.095909591,-6.485120837
9.096909691,-4.346082628
9.097909791,-6.298777543
9.098909891,-3.870790962
9.099909991,-5.832004641
9.100910091,-6.333566998
9.101910191,-4.660243499
9.102910291,-3.431513886
9.103910391,-5.789986605
9.104910491,-4.370982856
9.105910591,-4.993632716
9.106910691,-6.2478968
9.107910791,-5.090736928
9.108910891,-2.802626277
9.109910991,-4.259528539
9.110911091,-2.832903461
9.111911191,-5.028665207
9.112911291,-5.693114433
9.113911391,-3.601425456
9.114911491,-4.75454731
9.115911591,-3.250021238
9.116911691,-2.670606442
9.117911791,-3.775462661
9.118911891,-3.555519947
9.119911991,-3.897098758
9.120912091,-1.885258878
9.121912191,-1.783728583
9.122912291,-0.761537697
9.123912391,-1.387917078
9.124912491,-2.645125365
9.125912591,-0.280088512
9.126912691,-1.063743293
9.127912791,-0.368916347
9.128912891,-1.22784348
9.129912991,-1.16959241
9.130913091,-3.003820456
9.131913191,-0.230434531
9.132913291,-0.521539764
9.133913391,-1.283221729
9.134913491,-0.618250391
9.135913591,2.509670027
9.136913691,1.321403801
9.137913791,0.357459734
9.138913891,1.085916518
9.139913991,0.907064236
9.140914091,0.831123524
9.141914191,2.203900047
9.142914291,0.809371113
9.143914391,1.803314353
9.144914491,0.539518345
9.145914591,1.580854479
9.146914691,3.674365114
9.147914791,2.244152533
9.148914891,2.030053545
9.149914991,2.755490985
9.150915092,2.366906963
9.151915192,4.448324407
9.152915292,2.884930849
9.153915392,2.18727298
9.154915492,2.252462773
9.155915592,1.891853591
9.156915692,4.938780473
9.157915792,2.107868355
9.158915892,5.247278706
9.159915992,5.349730394
9.160916092,5.847832663
9.161916192,3.026488077
9.162916292,3.001467651
9.163916392,3.646849976
9.164916492,4.682324438
9.165916592,4.821002043
9.166916692,3.509155029
9.167916792,4.036389269
9.168916892,5.86270564
9.169916992,3.657321056
9.170917092,6.558959372
9.171917192,6.738077392
9.172917292,4.054142924
9.173917392,5.390890628
9.174917492,5.411636894
9.175917592,6.865700445
9.176917692,4.933974843
9.177917792,5.618262401
9.178917892,4.734040268
9.179917992,6.782541319
9.180918092,6.016393718
9.181918192,5.830965876
9.182918292,5.833001245
9.183918392,6.719906534
9.184918492,5.474018457
9.185918592,4.42542942
9.186918692,5.433893109
9.187918792,5.412339263
9.188918892,5.894456491
9.189918992,7.394906513
9.190919092,6.807688267
9.191919192,6.391126215
9.192919292,5.178176993
9.193919392,4.731052017
9.194919492,6.933632296
9.195919592,6.436190481
9.196919692,6.295105053
9.197919792,5.836319797
9.198919892,6.388716455
9.199919992,4.797486522
9.200920092,4.655024337
9.201920192,5.883964947
9.202920292,4.709452132
9.203920392,5.565637023
9.204920492,5.059610687
9.205920592,5.187007892
9.206920692,5.383880992
9.207920792,5.186459304
9.208920892,5.160861958
9.209920992,4.093313612
9.210921092,4.759550556
9.211921192,5.147327588
9.212921292,5.740332858
9.213921392,5.095960095
9.214921492,5.548928561
9.215921592,4.672037994
9.216921692,5.687254907
9.217921792,1.598456324
9.218921892,3.468570438
9.219921992,5.364812635
9.220922092,5.38403758
9.221922192,3.418574705
9.222922292,2.779706799
9.223922392,2.722842415
9.224922492,3.578640934
9.225922592,3.991983892
9.226922692,3.231643512
9.227922792,0.969149433
9.228922892,1.989882496
9.229922992,2.265986414
9.230923092,1.697662651
9.231923192,1.087106466
9.232923292,3.327425398
9.233923392,2.396684539
9.234923492,2.660766316
9.235923592,1.438626909
9.236923692,1.271195208
9.237923792,1.310580809
9.238923892,0.534231082
9.239923992,1.305820066
9.240924092,1.284781162
9.241924192,-1.29739539
9.242924292,-1.21106777
9.243924392,1.272217564
9.244924492,-1.376098495
9.245924592,-1.140590703
9.246924692,0.089868028
9.247924792,0.253452182
9.248924892,-0.717362666
9.249924992,0.133437164
9.250925093,-0.592380823
9.251925193,-0.033674816
9.252925293,-0.561481107
9.253925393,-3.005947448
9.254925493,0.49610322
9.255925593,-0.873120586
9.256925693,-2.333224499
9.257925793,-2.344379263
9.258925893,-1.823010295
9.259925993,-1.742432869
9.260926093,-2.35817536
9.261926193,-1.609001472
9.262926293,-2.035794392
9.263926393,-0.613819412
9.264926493,-2.793985101
9.265926593,-2.876259904
9.266926693,-4.057484263
9.267926793,-3.037262994
9.268926893,-1.52972881
9.269926993,-3.962852991
9.270927093,-3.44229605
9.271927193,-3.637804806
9.272927293,-3.261939409
9.273927393,-3.328237802
9.274927493,-3.918814715
9.275927593,-3.140015798
9.276927693,-4.272628538
9.277927793,-3.744529325
9.278927893,-3.869809547
9.279927993,-4.517013107
9.280928093,-3.096053135
9.281928193,-4.417093658
9.282928293,-4.164529754
9.283928393,-4.130914524
9.284928493,-5.062082869
9.285928593,-2.668218984
9.286928693,-4.813699924
9.287928793,-2.289230786
9.288928893,-1.870900249
9.289928993,-3.585991618
9.290929093,-3.775100776
9.291929193,-4.833914403
9.292929293,-4.885926077
9.293929393,-4.534378236
9.294929493,-4.376460619
9.295929593,-3.071566287
9.296929693,-4.634189814
9.297929793,-4.200811715
9.298929893,-2.626553849
9.299929993,-4.895249325
9.300930093,-2.95206652
9.301930193,-4.75314384
9.302930293,-3.915623063
9.303930393,-5.017573868
9.304930493,-4.002001259
9.305930593,-3.202351678
9.306930693,-3.277031208
9.307930793,-5.778894959
9.308930893,-3.881608082
9.309930993,-1.638716593
9.310931093,-2.515182516
9.311931193,-3.639308476
9.312931293,-4.127512013
9.313931393,-2.927478684
9.314931493,-2.830696221
9.315931593,-4.153872457
9.316931693,-3.220265493
9.317931793,-2.285158396
9.318931893,-3.8787243
9.319931993,-3.811620338
9.320932093,-3.674058972
9.321932193,-2.85197538
9.322932293,-1.687004881
9.323932393,-4.464069031
9.324932493,-1.962834356
9.325932593,-1.558682531
9.326932693,-1.955472468
9.327932793,-1.477120208
9.328932893,-3.290167951
9.329932993,-3.304027773
9.330933093,-1.731307573
9.331933193,-0.857638198
9.332933293,-0.700688595
9.333933393,-2.951979709
9.334933493,0.130475437
9.335933593,-1.010541207
9.336933693,-1.63452258
9.337933793,-0.779707777
9.338933893,-2.621340706
9.339933993,-0.26206987
9.340934093,0.110184032
9.341934193,-1.798033142
9.342934293,-1.770413688
9.343934393,-2.901542406
9.344934493,0.096104664
9.345934593,-0.698013649
9.346934693,-1.464200969
9.347934793,-0.030840652
9.348934893,-2.28468605
9.349934993,-1.568871488
9.350935094,-0.915713539
9.351935194,-0.56278294
9.352935294,-0.258053135
9.353935394,1.309468503
9.354935494,-0.264436338
9.355935594,-1.645813584
9.356935694,-1.447898446
9.357935794,-1.483809616
9.358935894,-0.208190286
9.359935994,0.690342992
9.360936094,-1.552034869
9.361936194,0.017659713
9.362936294,-1.711760828
9.363936394,-1.871706027
9.364936494,-1.794644507
9.365936594,-1.158940117
9.366936694,-0.244786645
9.367936794,-0.676788326
9.368936894,1.712229228
9.369936994,0.270531051
9.370937094,-0.095043675
9.371937194,-1.157238911
9.372937294,-0.157623274
9.373937394,0.993517665
9.374937494,-1.862940136
9.375937594,-0.947726153
9.376937694,0.136130513
9.377937794,-0.498448926
9.378937894,-0.90695314
9.379937994,-1.189062767
9.380938094,0.634853225
9.381938194,-1.380825666
9.382938294,-0.282988144
9.383938394,-1.968044699
9.384938494,-2.17480724
9.385938594,-1.549131434
9.386938694,-0.649965271
9.387938794,-2.632201255
9.388938894,-0.077777377
9.389938994,-2.118599033
9.390939094,-1.434530564
9.391939194,-3.18862258
9.392939294,-0.692617485
9.393939394,-1.377114764
9.394939494,-2.258827807
9.395939594,-1.19253992
9.396939694,-3.877996417
9.397939794,-2.637830202
9.398939894,-1.371688763
9.399939994,-2.950366898
9.400940094,-1.35661
9.401940194,-1.762487744
9.402940294,-2.471742781
9.403940394,-3.45915679
9.404940494,-3.30166369
9.405940594,-2.679091169
9.406940694,-6.673744257
9.407940794,-3.334671435
9.408940894,-3.413956198
9.409940994,-3.877020215
9.410941094,-4.728839761
9.411941194,-2.689998285
9.412941294,-3.984408382
9.413941394,-4.82419459
9.414941494,-1.501025114
9.415941594,-5.92868583
9.416941694,-4.344257152
9.417941794,-5.225402671
9.418941894,-4.453070733
9.419941994,-2.983801654
9.420942094,-4.846661381
9.421942194,-4.677553179
9.422942294,-5.510459521
9.423942394,-6.008512155
9.424942494,-5.478612443
9.425942594,-4.421321104
9.426942694,-5.308438286
9.427942794,-5.579729921
9.428942894,-5.124584309
9.429942994,-7.604777046
9.430943094,-7.176691406
9.431943194,-6.11008142
9.432943294,-7.383108382
9.433943394,-7.349653539
9.434943494,-6.622828726
9.435943594,-4.490106408
9.436943694,-6.406005343
9.437943794,-6.970245142
9.438943894,-7.426937806
9.439943994,-7.269291825
9.440944094,-5.732998499
9.441944194,-7.713161284
9.442944294,-6.858226694
9.443944394,-7.396228948
9.444944494,-6.890810699
9.445944594,-8.333594367
9.446944694,-9.136870872
9.447944794,-8.968327245
9.448944894,-9.132031631
9.449944994,-8.736347316
9.450945095,-8.458651777
9.451945195,-9.69508904
9.452945295,-8.98313778
9.453945395,-8.875805763
9.454945495,-10.0196847
9.455945595,-9.56664798
9.456945695,-9.49120572
9.457945795,-10.07911579
9.458945895,-7.703760224
9.459945995,-9.871103175
9.460946095,-6.42193612
9.461946195,-9.607470664
9.462946295,-9.678452338
9.463946395,-10.89770323
9.464946495,-8.690180407
9.465946595,-10.14223769
9.466946695,-9.106727791
9.467946795,-9.014107284
9.468946895,-9.079582104
9.469946995,-10.76209114
9.470947095,-9.685833653
9.471947195,-9.883286857
9.472947295,-9.796211683
9.473947395,-7.787105663
9.474947495,-8.308910721
9.475947595,-8.618338173
9.476947695,-6.624750848
9.477947795,-7.98896505
9.478947895,-8.605195975
9.479947995,-9.375090833
9.480948095,-6.719523128
9.481948195,-7.9905913
9.482948295,-10.91738591
9.483948395,-9.599133179
9.484948495,-9.569631595
9.485948595,-9.251808573
9.486948695,-6.362869911
9.487948795,-7.81969211
9.488948895,-7.479267277
9.489948995,-9.566393167
9.490949095,-7.211263092
9.491949195,-7.856216994
9.492949295,-7.544461198
9.493949395,-8.898028313
9.494949495,-7.656026463
9.495949595,-6.836577401
9.496949695,-6.69750477
9.497949795,-6.538995004
9.498949895,-5.827115957
9.499949995,-7.341785272
9.500950095,-5.923316262
9.501950195,-6.496926914
9.502950295,-5.982754695
9.503950395,-5.45365358
9.504950495,-4.253403286
9.505950595,-5.294087962
9.506950695,-5.263122755
9.507950795,-5.101434079
9.508950895,-6.524061413
9.509950995,-3.92697777
9.510951095,-5.795420598
9.511951195,-4.724880678
9.512951295,-3.79517169
9.513951395,-3.69832673
9.514951495,-1.072680213
9.515951595,-3.698368579
9.516951695,-3.971730864
9.517951795,-2.753394201
9.518951895,-2.496204589
9.519951995,-2.739757143
9.520952095,-2.386277003
9.521952195,-2.213080011
9.522952295,-1.247866757
9.523952395,-2.295464585
9.524952495,-0.043635735
9.525952595,-1.368023958
9.526952695,0.252567181
9.527952795,-0.37161603
9.528952895,0.518497168
9.529952995,-2.088171232
9.530953095,0.051730769
9.531953195,-0.294811089
9.532953295,1.650549248
9.533953395,-0.080915639
9.534953495,2.364463476
9.535953595,0.991510701
9.536953695,2.827114173
9.537953795,2.48828155
9.538953895,1.919592141
9.539953995,2.55121858
9.540954095,0.914824066
9.541954195,3.834412492
9.542954295,2.373867356
9.543954395,2.005740332
9.544954495,2.901454809
9.545954595,1.148707933
9.546954695,0.953844605
9.547954795,2.522620439
9.548954895,3.152122242
9.549954995,2.113504757
9.550955096,3.73318345
9.551955196,3.808671535
9.552955296,4.339979575
9.553955396,5.160802343
9.554955496,4.543579394
9.555955596,5.023782224
9.556955696,5.013424997
9.557955796,4.953281121
9.558955896,5.136063819
9.559955996,4.532931607
9.560956096,5.137120803
9.561956196,4.728375503
9.562956296,6.847953641
9.563956396,4.161612238
9.564956496,6.647311406
9.565956596,6.417535117
9.566956696,2.659465921
9.567956796,6.763312338
9.568956896,4.370211824
9.569956996,4.018989746
9.570957096,6.135355622
9.571957196,5.17818745
9.572957296,4.740795138
9.573957396,6.3402125
9.574957496,7.15749291
9.575957596,5.355598953
9.576957696,6.698671096
9.577957796,8.286538663
9.578957896,6.838979919
9.579957996,7.155432897
9.580958096,8.339515226
9.581958196,6.690726623
9.582958296,7.042519962
9.583958396,5.261322224
9.584958496,9.250475716
9.585958596,4.421087941
9.586958696,6.974909867
9.587958796,7.403779432
9.588958896,5.827787678
9.589958996,7.525671194
9.590959096,5.266754607
9.591959196,7.499702249
9.592959296,5.5954637
9.593959396,6.163397897
9.594959496,5.274982212
9.595959596,7.048745537
9.596959696,6.729700107
9.597959796,5.629730039
9.598959896,6.362801768
9.599959996,8.939691391
9.600960096,5.221286634
9.601960196,5.824260306
9.602960296,5.879217518
9.603960396,6.021818244
9.604960496,5.487515716
9.605960596,3.387442899
9.606960696,5.261183333
9.607960796,5.510433465
9.608960896,6.954579201
9.609960996,4.411038663
9.610961096,4.233591268
9.611961196,3.391165176
9.612961296,3.816964233
9.613961396,5.475193438
9.614961496,4.711054612
9.615961596,4.25719643
9.616961696,3.519657578
9.617961796,3.583040258
9.618961896,5.070940457
9.619961996,2.274432587
9.620962096,2.495733657
9.621962196,4.1441108
9.622962296,2.348280619
9.623962396,1.686702767
9.624962496,2.985324422
9.625962596,2.506910023
9.626962696,3.566661706
9.627962796,1.811191961
9.628962896,1.306262998
9.629962996,1.71960235
9.630963096,2.072826481
9.631963196,2.350425122
9.632963296,0.881414128
9.633963396,1.358952823
9.634963496,1.29771728
9.635963596,-0.041274348
9.636963696,0.450037868
9.637963796,-1.43818205
9.638963896,-0.243699642
9.639963996,-1.287811905
9.640964096,-1.555413701
9.641964196,0.093875222
9.642964296,0.163180065
9.643964396,-1.981595606
9.644964496,-0.762820435
9.645964596,0.674189014
9.646964696,-2.276415455
9.647964796,-1.48005165
9.648964896,-1.786737867
9.649964996,-1.360020793
9.650965097,-2.411973976
9.651965197,-3.139295082
9.652965297,-4.252368784
9.653965397,-2.97432018
9.654965497,-5.472105825
9.655965597,-3.527449608
9.656965697,-2.996046524
9.657965797,-2.137159379
9.658965897,-4.971079693
9.659965997,-1.873369293
9.660966097,-5.033009633
9.661966197,-3.91070874
9.662966297,-3.997109334
9.663966397,-3.974539809
9.664966497,-3.955800876
9.665966597,-4.134548498
9.666966697,-4.152296871
